elapsed_ms,record_type,kind,index,position_beats,callback_position_ms,sampled_position_ms,error_ms,value
254141.771,boundary,half,550,550.513694,,,,
254252.236,boundary,quarter,550,550.752025,,,,0.75
254355.702,callback,beat,551,550.966524,3216.000,3221.000,5.000,
254355.884,callback,grid,551,550.966524,3216.000,3221.000,5.000,
254370.943,boundary,beat,551,551.005524,,,,
254494.030,boundary,quarter,551,551.263355,,,,0.25
254597.212,boundary,half,551,551.501687,,,,
254714.522,boundary,quarter,551,551.750852,,,,0.75
254824.920,callback,bar,552,551.984850,3686.000,3691.000,5.000,
254825.063,callback,beat,552,551.984850,3686.000,3691.000,5.000,
254825.145,callback,grid,552,551.984850,3686.000,3691.000,5.000,
254838.752,boundary,beat,552,552.013017,,,,
254956.034,boundary,quarter,552,552.264348,,,,0.25
255059.526,boundary,half,552,552.500513,,,,
255183.704,boundary,quarter,552,552.764845,,,,0.75
255273.454,callback,beat,553,552.951177,4134.000,4137.000,3.000,
255273.593,callback,grid,553,552.951177,4134.000,4137.000,3.000,
255301.009,boundary,beat,553,553.014010,,,,
255409.432,boundary,quarter,553,553.263175,,,,0.25
255522.559,boundary,half,553,553.503673,,,,
255646.864,boundary,quarter,553,553.765838,,,,0.75
255742.663,callback,beat,554,553.971670,4603.000,4605.000,2.000,
255742.821,callback,grid,554,553.971670,4603.000,4605.000,2.000,
255763.294,boundary,beat,554,554.012836,,,,
255867.221,boundary,quarter,554,554.253334,,,,0.25
255984.287,boundary,half,554,554.500333,,,,
256101.888,boundary,quarter,554,554.751664,,,,0.75
256211.831,callback,beat,555,554.985663,5072.000,5074.000,2.000,
256212.024,callback,grid,555,554.985663,5072.000,5074.000,2.000,
256225.650,boundary,beat,555,555.009496,,,,
256330.369,boundary,quarter,555,555.254328,,,,0.25
256453.473,boundary,half,555,555.514326,,,,
256570.723,boundary,quarter,555,555.763491,,,,0.75
256653.444,callback,bar,556,555.954156,5520.000,5523.000,3.000,
256653.609,callback,beat,556,555.954156,5520.000,5523.000,3.000,
256653.683,callback,grid,556,555.954156,5520.000,5523.000,3.000,
256674.093,boundary,beat,556,556.003989,,,,
256798.328,boundary,quarter,556,556.263987,,,,0.25
256915.634,boundary,half,556,556.513152,,,,
257019.152,boundary,quarter,556,556.751484,,,,0.75
257122.617,callback,beat,557,556.970316,5990.000,5992.000,2.000,
257122.778,callback,grid,557,556.970316,5990.000,5992.000,2.000,
257136.423,boundary,beat,557,557.000649,,,,
257253.783,boundary,quarter,557,557.251980,,,,0.25
257377.993,boundary,half,557,557.511979,,,,
257481.648,boundary,quarter,557,557.750310,,,,0.75
257591.841,callback,beat,558,557.986475,6459.000,6461.000,2.000,
257592.036,callback,grid,558,557.986475,6459.000,6461.000,2.000,
257598.731,boundary,beat,558,558.001642,,,,
257722.959,boundary,quarter,558,558.265973,,,,0.25
257840.204,boundary,half,558,558.512972,,,,
257943.909,boundary,quarter,558,558.751303,,,,0.75
258040.310,callback,beat,559,558.952802,6907.000,6907.000,0.000,
258040.512,callback,grid,559,558.952802,6907.000,6907.000,0.000,
258061.080,boundary,beat,559,559.000468,,,,
258185.302,boundary,quarter,559,559.262633,,,,0.25
258288.759,boundary,half,559,559.503132,,,,
258406.011,boundary,quarter,559,559.752296,,,,0.75
258516.456,callback,bar,560,559.981962,7376.000,7382.000,6.000,
258516.616,callback,beat,560,559.981962,7376.000,7382.000,6.000,
258516.721,callback,grid,560,559.981962,7376.000,7382.000,6.000,
258530.208,boundary,beat,560,560.016628,,,,
258530.265,arrangement,layer,35,560.016628,,,,false
258647.525,boundary,quarter,560,560.261460,,,,0.25
258750.998,boundary,half,560,560.501958,,,,
258875.199,boundary,quarter,560,560.766289,,,,0.75
258985.644,callback,beat,561,560.998121,7846.000,7851.000,5.000,
258985.766,callback,grid,561,560.998121,7846.000,7851.000,5.000,
258992.553,boundary,beat,561,561.013288,,,,
259109.807,boundary,quarter,561,561.264619,,,,0.25
259213.305,boundary,half,561,561.500784,,,,
259337.688,boundary,quarter,561,561.762949,,,,0.75
259434.282,callback,beat,562,561.966614,8294.000,8298.000,4.000,
259434.818,callback,grid,562,561.966614,8294.000,8298.000,4.000,
259454.849,boundary,beat,562,562.014281,,,,
259558.332,boundary,quarter,562,562.252613,,,,0.25
259682.519,boundary,half,562,562.516944,,,,
259799.836,boundary,quarter,562,562.763942,,,,0.75
259903.329,callback,beat,563,562.984941,8763.000,8766.000,3.000,
259903.481,callback,grid,563,562.984941,8763.000,8766.000,3.000,
259917.099,boundary,beat,563,563.010941,,,,
260035.554,boundary,quarter,563,563.283939,,,,0.25
260140.324,boundary,half,563,563.504937,,,,
260265.355,boundary,quarter,563,563.771435,,,,0.75
260342.936,callback,bar,564,563.951267,9211.000,9214.000,3.000,
260343.291,callback,beat,564,563.951267,9211.000,9214.000,3.000,
260343.441,callback,grid,564,563.951267,9211.000,9214.000,3.000,
260376.841,boundary,beat,564,564.005434,,,,
260487.234,boundary,quarter,564,564.258932,,,,0.25
260604.527,boundary,half,564,564.508097,,,,
260721.843,boundary,quarter,564,564.757262,,,,0.75
260811.500,callback,beat,565,564.963094,9680.000,9681.000,1.000,
260811.649,callback,grid,565,564.963094,9680.000,9681.000,1.000,
260832.206,boundary,beat,565,565.012927,,,,
260949.511,boundary,quarter,565,565.257758,,,,0.25
261066.817,boundary,half,565,565.506923,,,,
261185.945,boundary,quarter,565,565.760422,,,,0.75
261285.725,callback,beat,566,565.992253,10150.000,10156.000,6.000,
261286.628,callback,grid,566,565.992253,10150.000,10156.000,6.000,
261291.514,boundary,beat,566,566.003087,,,,
261424.588,boundary,quarter,566,566.286918,,,,0.25
261528.396,boundary,half,566,566.503583,,,,
261639.797,boundary,quarter,566,566.761415,,,,0.75
261735.167,callback,beat,567,566.960747,10598.000,10603.000,5.000,
261735.341,callback,grid,567,566.960747,10598.000,10603.000,5.000,
261755.852,boundary,beat,567,567.008413,,,,
261873.113,boundary,quarter,567,567.255411,,,,0.25
261990.411,boundary,half,567,567.504576,,,,
262100.786,boundary,quarter,567,567.758074,,,,0.75
262204.298,callback,bar,568,567.974740,11067.000,11071.000,4.000,
262204.434,callback,beat,568,567.974740,11067.000,11071.000,4.000,
262204.578,callback,grid,568,567.974740,11067.000,11071.000,4.000,
262218.113,boundary,beat,568,568.005073,,,,
262335.427,boundary,quarter,568,568.254238,,,,0.25
262445.765,boundary,half,568,568.509903,,,,
262564.170,boundary,quarter,568,568.761234,,,,0.75
262673.509,callback,beat,569,568.988733,11536.000,11539.000,3.000,
262673.736,callback,grid,569,568.988733,11536.000,11539.000,3.000,
262680.427,boundary,beat,569,569.003899,,,,
262798.373,boundary,quarter,569,569.253064,,,,0.25
262908.096,boundary,half,569,569.508729,,,,
263030.881,boundary,quarter,569,569.770894,,,,0.75
263126.535,callback,beat,570,569.965893,11984.000,11990.000,6.000,
263126.683,callback,grid,570,569.965893,11984.000,11990.000,6.000,
263159.792,boundary,beat,570,570.046059,,,,
263265.415,boundary,quarter,570,570.262724,,,,0.25
263368.508,boundary,half,570,570.501055,,,,
263487.343,boundary,quarter,570,570.754554,,,,0.75
263589.894,callback,beat,571,570.971219,12454.000,12454.000,0.000,
263590.039,callback,grid,571,570.971219,12454.000,12454.000,0.000,
263610.325,boundary,beat,571,571.016719,,,,
263712.087,boundary,quarter,571,571.250717,,,,0.25
263839.008,boundary,half,571,571.519382,,,,
263949.404,boundary,quarter,571,571.751213,,,,0.75
264060.103,callback,bar,572,571.991712,12923.000,12923.000,0.000,
264060.290,callback,beat,572,571.991712,12923.000,12923.000,0.000,
264060.407,callback,grid,572,571.991712,12923.000,12923.000,0.000,
264066.692,boundary,beat,572,572.000378,,,,
264177.105,boundary,quarter,572,572.256043,,,,0.25
264295.978,boundary,half,572,572.509542,,,,
264411.704,boundary,quarter,572,572.750040,,,,0.75
264501.375,callback,beat,573,572.960205,13371.000,13372.000,1.000,
264501.517,callback,grid,573,572.960205,13371.000,13372.000,1.000,
264522.080,boundary,beat,573,573.005705,,,,
264639.406,boundary,quarter,573,573.254870,,,,0.25
264759.133,boundary,half,573,573.508368,,,,
264878.162,boundary,quarter,573,573.761866,,,,0.75
264974.953,callback,beat,574,573.985031,13840.000,13845.000,5.000,
264975.099,callback,grid,574,573.985031,13840.000,13845.000,5.000,
264985.735,boundary,beat,574,574.008865,,,,
265103.045,boundary,quarter,574,574.258030,,,,0.25
265220.479,boundary,half,574,574.505028,,,,
265327.376,boundary,quarter,574,574.752026,,,,0.75
265423.804,callback,beat,575,574.953525,14288.000,14292.000,4.000,
265423.950,callback,grid,575,574.953525,14288.000,14292.000,4.000,
265444.276,boundary,beat,575,575.001191,,,,
265568.786,boundary,quarter,575,575.263356,,,,0.25
265686.164,boundary,half,575,575.512521,,,,
265789.480,boundary,quarter,575,575.750853,,,,0.75
265908.799,boundary,beat,576,576.004351,,,,
265908.879,arrangement,transition,36,576.004351,,,,loop
266030.963,boundary,quarter,576,576.264349,,,,0.25
266148.256,boundary,half,576,576.509181,,,,
266251.797,boundary,quarter,576,576.751846,,,,0.75
266362.164,callback,beat,577,576.983677,458.000,460.000,2.000,
266362.357,callback,grid,577,576.983677,458.000,460.000,2.000,
266370.067,boundary,beat,577,577.001011,,,,
266493.302,boundary,quarter,577,577.263175,,,,0.25
266596.864,boundary,half,577,577.503674,,,,
266720.959,boundary,quarter,577,577.768005,,,,0.75
266811.634,callback,beat,578,577.952171,906.000,907.000,1.000,
266811.815,callback,grid,578,577.952171,906.000,907.000,1.000,
266838.274,boundary,beat,578,578.012837,,,,
266955.628,boundary,quarter,578,578.259835,,,,0.25
267059.094,boundary,half,578,578.500334,,,,
267183.255,boundary,quarter,578,578.764665,,,,0.75
267286.758,callback,beat,579,578.979164,1375.000,1381.000,6.000,
267286.952,callback,grid,579,578.979164,1375.000,1381.000,6.000,
267300.636,boundary,beat,579,579.013830,,,,
267418.093,boundary,quarter,579,579.260828,,,,0.25
267528.241,boundary,half,579,579.514326,,,,
267645.597,boundary,quarter,579,579.763491,,,,0.75
267756.219,callback,bar,580,579.997490,1845.000,1851.000,6.000,
267756.628,callback,beat,580,579.997490,1845.000,1851.000,6.000,
267756.920,callback,grid,580,579.997490,1845.000,1851.000,6.000,
267762.863,boundary,beat,580,580.012656,,,,
267866.948,boundary,quarter,580,580.250988,,,,0.25
267984.279,boundary,half,580,580.500153,,,,
268108.480,boundary,quarter,580,580.762318,,,,0.75
268191.366,callback,beat,581,580.957317,2293.000,2294.000,1.000,
268191.540,callback,grid,581,580.957317,2293.000,2294.000,1.000,
268213.327,boundary,beat,581,581.004983,,,,
268329.250,boundary,quarter,581,581.251981,,,,0.25
268453.430,boundary,half,581,581.516313,,,,
268570.736,boundary,quarter,581,581.763311,,,,0.75
268660.411,callback,beat,582,581.971310,2762.000,2762.000,0.000,
268660.548,callback,grid,582,581.971310,2762.000,2762.000,0.000,
268674.251,boundary,beat,582,582.001643,,,,
268791.529,boundary,quarter,582,582.250808,,,,0.25
268915.722,boundary,half,582,582.515139,,,,
269034.241,boundary,quarter,582,582.766471,,,,0.75
269110.294,callback,beat,583,582.941969,3210.000,3210.000,0.000,
269110.520,callback,grid,583,582.941969,3210.000,3210.000,0.000,
269138.192,boundary,beat,583,583.004802,,,,
269255.092,boundary,quarter,583,583.251801,,,,0.25
269372.352,boundary,half,583,583.500966,,,,
269482.884,boundary,quarter,583,583.756630,,,,0.75
269586.281,callback,bar,584,583.971129,3679.000,3685.000,6.000,
269586.504,callback,beat,584,583.971129,3679.000,3685.000,6.000,
269587.115,callback,grid,584,583.971129,3679.000,3685.000,6.000,
269600.060,boundary,beat,584,584.005795,,,,
269717.371,boundary,quarter,584,584.250627,,,,0.25
269841.555,boundary,half,584,584.514959,,,,
269945.049,boundary,quarter,584,584.755457,,,,0.75
270055.478,callback,beat,585,584.987289,4149.000,4154.000,5.000,
270055.628,callback,grid,585,584.987289,4149.000,4154.000,5.000,
270062.458,boundary,beat,585,585.002455,,,,
270183.237,boundary,quarter,585,585.253787,,,,0.25
270297.857,boundary,half,585,585.500785,,,,
270407.382,boundary,quarter,585,585.752117,,,,0.75
270503.966,callback,beat,586,585.955782,4597.000,4601.000,4.000,
270504.161,callback,grid,586,585.955782,4597.000,4601.000,4.000,
270527.225,boundary,beat,586,586.007782,,,,
270642.062,boundary,quarter,586,586.250447,,,,0.25
270752.345,boundary,half,586,586.506111,,,,
270870.024,boundary,quarter,586,586.753110,,,,0.75
270973.487,callback,beat,587,586.969775,5066.000,5069.000,3.000,
270973.610,callback,grid,587,586.969775,5066.000,5069.000,3.000,
270987.338,boundary,beat,587,587.000108,,,,
271097.731,boundary,quarter,587,587.255773,,,,0.25
271215.021,boundary,half,587,587.504938,,,,
271332.324,boundary,quarter,587,587.754103,,,,0.75
271443.118,callback,bar,588,587.985935,5535.000,5538.000,3.000,
271443.381,callback,beat,588,587.985935,5535.000,5538.000,3.000,
271443.535,callback,grid,588,587.985935,5535.000,5538.000,3.000,
271452.649,boundary,beat,588,588.005434,,,,
271560.043,boundary,quarter,588,588.254599,,,,0.25
271677.556,boundary,half,588,588.503764,,,,
271796.100,boundary,quarter,588,588.755096,,,,0.75
271891.356,callback,beat,589,588.956595,5983.000,5984.000,1.000,
271891.505,callback,grid,589,588.956595,5983.000,5984.000,1.000,
271911.933,boundary,beat,589,589.002094,,,,
272022.344,boundary,quarter,589,589.253426,,,,0.25
272141.050,boundary,half,589,589.504757,,,,
272257.210,boundary,quarter,589,589.751756,,,,0.75
272353.520,callback,beat,590,589.974921,6453.000,6456.000,3.000,
272353.658,callback,grid,590,589.974921,6453.000,6456.000,3.000,
272367.325,boundary,beat,590,590.005254,,,,
272485.198,boundary,quarter,590,590.256586,,,,0.25
272607.990,boundary,half,590,590.514417,,,,
272729.283,boundary,quarter,590,590.772249,,,,0.75
272826.694,callback,beat,591,590.999747,6922.000,6929.000,7.000,
272826.877,callback,grid,591,590.999747,6922.000,6929.000,7.000,
272832.355,boundary,beat,591,591.010580,,,,
272950.942,boundary,quarter,591,591.264079,,,,0.25
273063.228,boundary,half,591,591.500244,,,,
273186.736,boundary,quarter,591,591.760242,,,,0.75
273281.109,callback,bar,592,591.979074,7370.000,7381.000,11.000,
273281.325,callback,beat,592,591.979074,7370.000,7381.000,11.000,
273281.590,callback,grid,592,591.979074,7370.000,7381.000,11.000,
273290.236,boundary,beat,592,592.000740,,,,
273290.289,arrangement,layer,37,592.000740,,,,true
273414.429,boundary,quarter,592,592.262905,,,,0.25
273531.731,boundary,half,592,592.514237,,,,
273636.458,boundary,quarter,592,592.752568,,,,0.75
273741.292,callback,beat,593,592.973567,7839.000,7840.000,1.000,
273741.461,callback,grid,593,592.973567,7839.000,7840.000,1.000,
273755.058,boundary,beat,593,593.003900,,,,
273872.387,boundary,quarter,593,593.253065,,,,0.25
273989.656,boundary,half,593,593.502230,,,,
274100.780,boundary,quarter,593,593.757895,,,,0.75
274194.658,callback,beat,594,593.952893,8287.000,8292.000,5.000,
274194.798,callback,grid,594,593.952893,8287.000,8292.000,5.000,
274218.164,boundary,beat,594,594.007060,,,,
274335.450,boundary,quarter,594,594.251891,,,,0.25
274445.919,boundary,half,594,594.507556,,,,
274563.435,boundary,quarter,594,594.756721,,,,0.75
274659.768,callback,beat,595,594.960386,8757.000,8757.000,0.000,
274659.919,callback,grid,595,594.960386,8757.000,8757.000,0.000,
274680.478,boundary,beat,595,595.005886,,,,
274797.792,boundary,quarter,595,595.255051,,,,0.25
274908.166,boundary,half,595,595.506383,,,,
275025.566,boundary,quarter,595,595.755548,,,,0.75
275135.120,callback,bar,596,595.987379,9226.000,9231.000,5.000,
275135.416,callback,beat,596,595.987379,9226.000,9231.000,5.000,
275136.040,callback,grid,596,595.987379,9226.000,9231.000,5.000,
275141.947,boundary,beat,596,596.002546,,,,
275252.393,boundary,quarter,596,596.256044,,,,0.25
275370.060,boundary,half,596,596.507376,,,,
275486.927,boundary,quarter,596,596.752207,,,,0.75
275584.166,callback,beat,597,596.960206,9674.000,9678.000,4.000,
275584.323,callback,grid,597,596.960206,9674.000,9678.000,4.000,
275604.239,boundary,beat,597,597.001372,,,,
275714.678,boundary,quarter,597,597.257037,,,,0.25
275834.177,boundary,half,597,597.510535,,,,
275950.831,boundary,quarter,597,597.755367,,,,0.75
276052.730,callback,beat,598,597.974199,10143.000,10146.000,3.000,
276052.858,callback,grid,598,597.974199,10143.000,10146.000,3.000,
276073.470,boundary,beat,598,598.017532,,,,
276176.971,boundary,quarter,598,598.255864,,,,0.25
276295.453,boundary,half,598,598.505029,,,,
276411.625,boundary,quarter,598,598.754193,,,,0.75
276515.053,callback,beat,599,598.992525,10613.000,10618.000,5.000,
276515.206,callback,grid,599,598.992525,10613.000,10618.000,5.000,
276521.931,boundary,beat,599,599.007692,,,,
276639.220,boundary,quarter,599,599.252523,,,,0.25
276756.539,boundary,half,599,599.501688,,,,
276873.833,boundary,quarter,599,599.750853,,,,0.75
276963.537,callback,bar,600,599.958852,11061.000,11064.000,3.000,
276963.680,callback,beat,600,599.958852,11061.000,11064.000,3.000,
276963.762,callback,grid,600,599.958852,11061.000,11064.000,3.000,
276984.251,boundary,beat,600,600.006518,,,,
277101.561,boundary,quarter,600,600.253516,,,,0.25
277218.870,boundary,half,600,600.500515,,,,
277329.249,boundary,quarter,600,600.754013,,,,0.75
277433.081,callback,beat,601,600.975011,11530.000,11533.000,3.000,
277433.213,callback,grid,601,600.975011,11530.000,11533.000,3.000,
277446.549,boundary,beat,601,601.005345,,,,
277563.847,boundary,quarter,601,601.254510,,,,0.25
277681.140,boundary,half,601,601.501508,,,,
277792.473,boundary,quarter,601,601.759339,,,,0.75
277903.086,callback,beat,602,601.991171,11999.000,12002.000,3.000,
277903.230,callback,grid,602,601.991171,11999.000,12002.000,3.000,
277909.720,boundary,beat,602,602.006338,,,,
278028.239,boundary,quarter,602,602.255503,,,,0.25
278137.486,boundary,half,602,602.506834,,,,
278254.724,boundary,quarter,602,602.758166,,,,0.75
278352.079,callback,beat,603,602.959664,12447.000,12449.000,2.000,
278352.335,callback,grid,603,602.959664,12447.000,12449.000,2.000,
278372.052,boundary,beat,603,603.007331,,,,
278491.760,boundary,quarter,603,603.256496,,,,0.25
278599.707,boundary,half,603,603.507827,,,,
278717.018,boundary,quarter,603,603.756992,,,,0.75
278820.551,callback,bar,604,603.973657,12917.000,12917.000,0.000,
278821.076,callback,beat,604,603.973657,12917.000,12917.000,0.000,
278821.196,callback,grid,604,603.973657,12917.000,12917.000,0.000,
278834.471,boundary,beat,604,604.003990,,,,
278951.659,boundary,quarter,604,604.255322,,,,0.25
279062.011,boundary,half,604,604.506654,,,,
279179.326,boundary,quarter,604,604.753652,,,,0.75
279269.719,callback,beat,605,604.937817,13365.000,13362.000,-3.000,
279269.857,callback,grid,605,604.937817,13365.000,13362.000,-3.000,
279296.635,boundary,beat,605,605.004984,,,,
279407.236,boundary,quarter,605,605.258482,,,,0.25
279529.250,boundary,half,605,605.518480,,,,
279644.540,boundary,quarter,605,605.758978,,,,0.75
279743.119,callback,beat,606,605.971310,13834.000,13837.000,3.000,
279743.247,callback,grid,606,605.971310,13834.000,13837.000,3.000,
279764.350,boundary,beat,606,606.014643,,,,
279867.349,boundary,quarter,606,606.250808,,,,0.25
279985.229,boundary,half,606,606.502140,,,,
280102.156,boundary,quarter,606,606.751305,,,,0.75
280212.510,callback,beat,607,606.987470,14303.000,14305.000,2.000,
280212.663,callback,grid,607,606.987470,14303.000,14305.000,2.000,
280226.324,boundary,beat,607,607.011303,,,,
280329.787,boundary,quarter,607,607.253968,,,,0.25
280447.107,boundary,half,607,607.500966,,,,
280571.348,boundary,quarter,607,607.765298,,,,0.75
280675.460,boundary,beat,608,608.003630,,,,
280675.527,arrangement,transition,38,608.003630,,,,alternate
280792.125,boundary,quarter,608,608.250628,,,,0.25
280916.510,boundary,half,608,608.514959,,,,
281033.605,boundary,quarter,608,608.764124,,,,0.75
281123.347,callback,beat,609,608.969956,451.000,454.000,3.000,
281123.492,callback,grid,609,608.969956,451.000,454.000,3.000,
281137.135,boundary,beat,609,609.000289,,,,
281261.963,boundary,quarter,609,609.266787,,,,0.25
281378.627,boundary,half,609,609.513786,,,,
281482.112,boundary,quarter,609,609.752117,,,,0.75
281592.540,callback,beat,610,609.986116,921.000,923.000,2.000,
281592.684,callback,grid,610,609.986116,921.000,923.000,2.000,
281599.464,boundary,beat,610,610.001282,,,,
281723.631,boundary,quarter,610,610.267781,,,,0.25
281840.918,boundary,half,610,610.512612,,,,
281948.328,boundary,quarter,610,610.759610,,,,0.75
282041.047,callback,beat,611,610.954609,1369.000,1370.000,1.000,
282041.224,callback,grid,611,610.954609,1369.000,1370.000,1.000,
282061.778,boundary,beat,611,611.002275,,,,
282185.938,boundary,quarter,611,611.264440,,,,0.25
282289.454,boundary,half,611,611.500605,,,,
282406.720,boundary,quarter,611,611.751937,,,,0.75
282510.187,callback,bar,612,611.968602,1838.000,1838.000,0.000,
282510.314,callback,beat,612,611.968602,1838.000,1838.000,0.000,
282510.441,callback,grid,612,611.968602,1838.000,1838.000,0.000,
282530.918,boundary,beat,612,612.016268,,,,
282648.210,boundary,quarter,612,612.263267,,,,0.25
282751.805,boundary,half,612,612.503765,,,,
282875.922,boundary,quarter,612,612.768097,,,,0.75
282979.895,callback,beat,613,612.984762,2307.000,2307.000,0.000,
282980.077,callback,grid,613,612.984762,2307.000,2307.000,0.000,
282993.225,boundary,beat,613,613.012928,,,,
283115.815,boundary,quarter,613,613.275093,,,,0.25
283212.682,boundary,half,613,613.500425,,,,
283350.016,boundary,quarter,613,613.792923,,,,0.75
283441.701,callback,beat,614,613.979255,2755.000,2766.000,11.000,
283442.071,callback,grid,614,613.979255,2755.000,2766.000,11.000,
283455.032,boundary,beat,614,614.013921,,,,
283559.139,boundary,quarter,614,614.252253,,,,0.25
283682.688,boundary,half,614,614.516584,,,,
283799.999,boundary,quarter,614,614.763583,,,,0.75
283899.605,callback,beat,615,614.973748,3225.000,3225.000,0.000,
283899.812,callback,grid,615,614.973748,3225.000,3225.000,0.000,
283919.190,boundary,beat,615,615.014914,,,,
284021.055,boundary,quarter,615,615.253246,,,,0.25
284144.972,boundary,half,615,615.513244,,,,
284262.274,boundary,quarter,615,615.762409,,,,0.75
284345.060,callback,bar,616,615.955241,3673.000,3678.000,5.000,
284345.192,callback,beat,616,615.955241,3673.000,3678.000,5.000,
284345.279,callback,grid,616,615.955241,3673.000,3678.000,5.000,
284365.787,boundary,beat,616,616.000741,,,,
284490.042,boundary,quarter,616,616.267239,,,,0.25
284601.072,boundary,half,616,616.501237,,,,
284726.258,boundary,quarter,616,616.763402,,,,0.75
284814.259,callback,beat,617,616.969234,4142.000,4146.000,4.000,
284814.387,callback,grid,617,616.969234,4142.000,4146.000,4.000,
284835.026,boundary,beat,617,617.016901,,,,
284952.409,boundary,quarter,617,617.263899,,,,0.25
285069.615,boundary,half,617,617.515230,,,,
285186.916,boundary,quarter,617,617.762229,,,,0.75
285288.479,callback,beat,618,617.994060,4611.000,4619.000,8.000,
285288.658,callback,grid,618,617.994060,4611.000,4619.000,8.000,
285297.311,boundary,beat,618,618.013560,,,,
285414.603,boundary,quarter,618,618.264892,,,,0.25
285531.869,boundary,half,618,618.511890,,,,
285635.459,boundary,quarter,618,618.750222,,,,0.75
285732.018,callback,beat,619,618.951720,5059.000,5061.000,2.000,
285732.321,callback,grid,619,618.951720,5059.000,5061.000,2.000,
285753.838,boundary,beat,619,619.003720,,,,
285876.907,boundary,quarter,619,619.261552,,,,0.25
285994.182,boundary,half,619,619.510717,,,,
286097.660,boundary,quarter,619,619.751215,,,,0.75
286201.175,callback,bar,620,619.967880,5529.000,5530.000,1.000,
286201.340,callback,beat,620,619.967880,5529.000,5530.000,1.000,
286201.424,callback,grid,620,619.967880,5529.000,5530.000,1.000,
286221.915,boundary,beat,620,620.015546,,,,
286339.212,boundary,quarter,620,620.262545,,,,0.25
286442.692,boundary,half,620,620.500876,,,,
286559.975,boundary,quarter,620,620.750041,,,,0.75
286670.429,callback,beat,621,620.981873,5998.000,5998.000,0.000,
286670.600,callback,grid,621,620.981873,5998.000,5998.000,0.000,
286684.225,boundary,beat,621,621.012206,,,,
286801.516,boundary,quarter,621,621.261371,,,,0.25
286905.020,boundary,half,621,621.501870,,,,
287024.519,boundary,quarter,621,621.751034,,,,0.75
287125.772,callback,beat,622,621.965533,6446.000,6452.000,6.000,
287125.941,callback,grid,622,621.965533,6446.000,6452.000,6.000,
287146.474,boundary,beat,622,622.011033,,,,
287263.809,boundary,quarter,622,622.260198,,,,0.25
287370.732,boundary,half,622,622.509363,,,,
287492.092,boundary,quarter,622,622.765027,,,,0.75
287594.992,callback,beat,623,622.979526,6915.000,6920.000,5.000,
287595.143,callback,grid,623,622.979526,6915.000,6920.000,5.000,
287608.779,boundary,beat,623,623.009859,,,,
287712.298,boundary,quarter,623,623.250357,,,,0.25
287836.522,boundary,half,623,623.514689,,,,
287953.798,boundary,quarter,623,623.763854,,,,0.75
288064.165,callback,bar,624,623.997852,7385.000,7389.000,4.000,
288064.281,callback,beat,624,623.997852,7385.000,7389.000,4.000,
288064.363,callback,grid,624,623.997852,7385.000,7389.000,4.000,
288071.074,boundary,beat,624,624.010852,,,,
288071.115,arrangement,layer,39,624.010852,,,,false
288181.510,boundary,quarter,624,624.268684,,,,0.25
288298.903,boundary,half,624,624.513515,,,,
288416.089,boundary,quarter,624,624.760514,,,,0.75
288505.816,callback,beat,625,624.970679,7833.000,7839.000,6.000,
288505.942,callback,grid,625,624.970679,7833.000,7839.000,6.000,
288519.592,boundary,beat,625,625.001012,,,,
288636.895,boundary,quarter,625,625.250177,,,,0.25
288756.853,boundary,half,625,625.501509,,,,
288874.945,boundary,quarter,625,625.752840,,,,0.75
288975.052,callback,beat,626,625.984672,8302.000,8307.000,5.000,
288975.207,callback,grid,626,625.984672,8302.000,8307.000,5.000,
288988.806,boundary,beat,626,626.015005,,,,
289106.126,boundary,quarter,626,626.264170,,,,0.25
289223.416,boundary,half,626,626.511168,,,,
289327.825,boundary,quarter,626,626.751667,,,,0.75
289423.537,callback,beat,627,626.953165,8750.000,8754.000,4.000,
289424.510,callback,grid,627,626.953165,8750.000,8754.000,4.000,
289451.070,boundary,beat,627,627.013831,,,,
289568.393,boundary,quarter,627,627.260830,,,,0.25
289685.665,boundary,half,627,627.512161,,,,
289789.196,boundary,quarter,627,627.750493,,,,0.75
289892.693,callback,bar,628,627.967158,9219.000,9222.000,3.000,
289892.832,callback,beat,628,627.967158,9219.000,9222.000,3.000,
289892.906,callback,grid,628,627.967158,9219.000,9222.000,3.000,
289913.361,boundary,beat,628,628.014824,,,,
290030.672,boundary,quarter,628,628.261823,,,,0.25
290147.986,boundary,half,628,628.508821,,,,
290251.495,boundary,quarter,628,628.751486,,,,0.75
290361.981,callback,beat,629,628.983318,9689.000,9691.000,2.000,
290362.198,callback,grid,629,628.983318,9689.000,9691.000,2.000,
290375.712,boundary,beat,629,629.013651,,,,
290494.256,boundary,quarter,629,629.264983,,,,0.25
290598.115,boundary,half,629,629.503314,,,,
290720.723,boundary,quarter,629,629.765479,,,,0.75
290812.273,callback,beat,630,629.953978,10137.000,10139.000,2.000,
290812.449,callback,grid,630,629.953978,10137.000,10139.000,2.000,
290838.028,boundary,beat,630,630.012477,,,,
290955.416,boundary,quarter,630,630.259476,,,,0.25
291065.701,boundary,half,630,630.517307,,,,
291183.026,boundary,quarter,630,630.762139,,,,0.75
291284.080,callback,beat,631,630.974471,10606.000,10610.000,4.000,
291284.243,callback,grid,631,630.974471,10606.000,10610.000,4.000,
291297.875,boundary,beat,631,631.004804,,,,
291405.628,boundary,quarter,631,631.253969,,,,0.25
