elapsed_ms,record_type,kind,index,position_beats,callback_position_ms,sampled_position_ms,error_ms,value
85425.622,callback,beat,185,184.984388,11530.000,11533.000,3.000,
85425.749,callback,grid,185,184.984388,11530.000,11533.000,3.000,
85439.424,boundary,beat,185,185.014721,,,,
85564.484,boundary,quarter,185,185.281219,,,,0.25
85669.890,boundary,half,185,185.502217,,,,
85779.652,boundary,quarter,185,185.753549,,,,0.75
85814.364,position_regression,continuous,0,185.814215,,,-9.139,accepted=false
85896.940,boundary,beat,186,186.002714,,,,
85897.004,callback,beat,186,186.002714,11999.000,12003.000,4.000,
85897.120,callback,grid,186,186.002714,11999.000,12003.000,4.000,
85965.908,position_regression,continuous,0,186.139213,,,-9.844,accepted=false
86014.230,boundary,quarter,186,186.251879,,,,0.25
86124.604,boundary,half,186,186.505377,,,,
86138.575,position_regression,continuous,0,186.516210,,,-9.037,accepted=false
86241.972,boundary,quarter,186,186.754542,,,,0.75
86283.342,position_regression,continuous,0,186.828208,,,-8.926,accepted=false
86345.438,callback,beat,187,186.971207,12447.000,12450.000,3.000,
86345.592,callback,grid,187,186.971207,12447.000,12450.000,3.000,
86359.241,boundary,beat,187,187.001540,,,,
86455.794,position_regression,continuous,0,187.203039,,,-8.850,accepted=false
86476.548,boundary,quarter,187,187.250705,,,,0.25
86586.921,boundary,half,187,187.504204,,,,
86607.621,position_regression,continuous,0,187.530203,,,-8.915,accepted=false
86704.289,boundary,quarter,187,187.755535,,,,0.75
86773.263,position_regression,continuous,0,187.892034,,,-8.931,accepted=false
86814.660,callback,bar,188,187.987367,12917.000,12919.000,2.000,
86814.810,callback,beat,188,187.987367,12917.000,12919.000,2.000,
86814.977,callback,grid,188,187.987367,12917.000,12919.000,2.000,
86821.567,boundary,beat,188,188.002533,,,,
86925.041,position_regression,continuous,0,188.219199,,,-8.774,accepted=false
86945.747,boundary,quarter,188,188.266865,,,,0.25
87049.214,boundary,half,188,188.505197,,,,
87097.505,position_regression,continuous,0,188.594029,,,-8.899,accepted=false
87166.543,boundary,quarter,188,188.752195,,,,0.75
87242.397,position_regression,continuous,0,188.906027,,,-8.874,accepted=false
87263.125,callback,beat,189,188.955860,13365.000,13366.000,1.000,
87263.247,callback,grid,189,188.955860,13365.000,13366.000,1.000,
87283.845,boundary,beat,189,189.001360,,,,
87394.409,boundary,quarter,189,189.257025,,,,0.25
87414.915,position_regression,continuous,0,189.280858,,,-8.879,accepted=false
87511.512,boundary,half,189,189.501856,,,,
87566.711,position_regression,continuous,0,189.608022,,,-8.842,accepted=false
87628.822,boundary,quarter,189,189.751021,,,,0.75
87732.299,position_regression,continuous,0,189.969853,,,-8.901,accepted=false
87732.352,callback,beat,190,189.974186,13834.000,13834.000,0.000,
87732.481,callback,grid,190,189.974186,13834.000,13834.000,0.000,
87746.154,boundary,beat,190,190.000186,,,,
87856.505,boundary,quarter,190,190.255851,,,,0.25
87884.131,position_regression,continuous,0,190.297018,,,-8.930,accepted=false
87973.801,boundary,half,190,190.502850,,,,
88056.586,position_regression,continuous,0,190.671848,,,-8.886,accepted=false
88098.062,boundary,quarter,190,190.769348,,,,0.75
88201.540,boundary,beat,191,191.003346,,,,
88208.395,position_regression,continuous,0,190.999013,,,-8.874,accepted=false
88208.447,callback,beat,191,191.003346,14303.000,14309.000,6.000,
88208.547,callback,grid,191,191.003346,14303.000,14309.000,6.000,
88318.826,boundary,quarter,191,191.252511,,,,0.25
88373.997,position_regression,continuous,0,191.358677,,,-9.808,accepted=false
88436.147,boundary,half,191,191.503843,,,,
88526.935,position_regression,continuous,0,191.688008,,,-9.007,accepted=false
88553.599,boundary,quarter,191,191.750841,,,,0.75
88664.018,boundary,beat,192,192.004339,,,,
88664.314,arrangement,transition,12,192.004339,,,,loop
88698.316,position_regression,continuous,0,192.062839,,,-7.901,accepted=false
88781.154,boundary,quarter,192,192.253504,,,,0.25
88843.189,position_regression,continuous,0,192.374837,,,-8.837,accepted=false
88898.425,boundary,half,192,192.500502,,,,
89008.849,boundary,quarter,192,192.751834,,,,0.75
89112.506,callback,beat,193,192.972832,451.000,451.000,0.000,
89112.652,callback,grid,193,192.972832,451.000,451.000,0.000,
89126.515,boundary,beat,193,193.003166,,,,
89167.553,position_regression,continuous,0,193.076832,,,-8.962,accepted=false
89243.423,boundary,quarter,193,193.252330,,,,0.25
89333.233,position_regression,continuous,0,193.438663,,,-8.019,accepted=false
89367.651,boundary,half,193,193.514495,,,,
89471.189,boundary,quarter,193,193.754994,,,,0.75
89484.921,position_regression,continuous,0,193.763660,,,-8.897,accepted=false
89590.271,boundary,beat,194,194.008492,,,,
89590.335,callback,beat,194,194.008492,921.000,929.000,8.000,
89590.498,callback,grid,194,194.008492,921.000,929.000,8.000,
89712.647,boundary,quarter,194,194.268490,,,,0.25
89802.342,position_regression,continuous,0,194.452656,,,-8.912,accepted=false
89823.073,boundary,half,194,194.500322,,,,
89933.470,boundary,quarter,194,194.753820,,,,0.75
89974.787,position_regression,continuous,0,194.827486,,,-7.884,accepted=false
90036.922,callback,beat,195,194.970485,1369.000,1373.000,4.000,
90037.046,callback,grid,195,194.970485,1369.000,1373.000,4.000,
90050.718,boundary,beat,195,195.000818,,,,
90126.605,position_regression,continuous,0,195.154651,,,-8.895,accepted=false
90168.047,boundary,quarter,195,195.252150,,,,0.25
90278.443,boundary,half,195,195.503482,,,,
90292.194,position_regression,continuous,0,195.516482,,,-7.878,accepted=false
90395.735,boundary,quarter,195,195.752647,,,,0.75
90443.986,position_regression,continuous,0,195.841479,,,-9.842,accepted=false
90506.136,callback,bar,196,195.986645,1838.000,1842.000,4.000,
90506.251,callback,beat,196,195.986645,1838.000,1842.000,4.000,
90506.326,callback,grid,196,195.986645,1838.000,1842.000,4.000,
90521.069,boundary,beat,196,196.016978,,,,
90616.503,position_regression,continuous,0,196.218477,,,-7.897,accepted=false
90637.247,boundary,quarter,196,196.266143,,,,0.25
90740.714,boundary,half,196,196.504475,,,,
90768.329,position_regression,continuous,0,196.545641,,,-8.921,accepted=false
90858.358,boundary,quarter,196,196.751473,,,,0.75
90933.938,position_regression,continuous,0,196.905305,,,-7.910,accepted=false
90975.427,boundary,beat,197,197.000638,,,,
90975.505,callback,beat,197,197.000638,2307.000,2310.000,3.000,
90975.652,callback,grid,197,197.000638,2307.000,2310.000,3.000,
91085.835,position_regression,continuous,0,197.232470,,,-9.043,accepted=false
91099.557,boundary,quarter,197,197.262803,,,,0.25
91203.614,boundary,half,197,197.503301,,,,
91258.737,position_regression,continuous,0,197.609467,,,-8.414,accepted=false
91320.368,boundary,quarter,197,197.752466,,,,0.75
91403.134,position_regression,continuous,0,197.921465,,,-8.904,accepted=false
91423.864,callback,beat,198,197.966965,2755.000,2756.000,1.000,
91423.981,callback,grid,198,197.966965,2755.000,2756.000,1.000,
91444.515,boundary,beat,198,198.016798,,,,
91548.057,boundary,quarter,198,198.255129,,,,0.25
91575.589,position_regression,continuous,0,198.296296,,,-7.888,accepted=false
91665.338,boundary,half,198,198.502128,,,,
91727.550,position_regression,continuous,0,198.623460,,,-9.004,accepted=false
91782.610,boundary,quarter,198,198.751292,,,,0.75
91892.984,position_regression,continuous,0,198.985291,,,-7.874,accepted=false
91893.052,callback,beat,199,198.987458,3225.000,3226.000,1.000,
91893.156,callback,grid,199,198.987458,3225.000,3226.000,1.000,
91906.843,boundary,beat,199,199.013457,,,,
92010.332,boundary,quarter,199,199.251789,,,,0.25
92044.785,position_regression,continuous,0,199.310289,,,-8.859,accepted=false
92127.611,boundary,half,199,199.500954,,,,
92217.291,position_regression,continuous,0,199.687286,,,-7.898,accepted=false
92251.829,boundary,quarter,199,199.763119,,,,0.75
92334.730,callback,bar,200,199.958117,3673.000,3675.000,2.000,
92334.881,callback,beat,200,199.958117,3673.000,3675.000,2.000,
92334.964,callback,grid,200,199.958117,3673.000,3675.000,2.000,
92355.427,boundary,beat,200,200.003617,,,,
92362.202,position_regression,continuous,0,199.999284,,,-8.798,accepted=false
92472.644,boundary,quarter,200,200.252782,,,,0.25
92534.709,position_regression,continuous,0,200.374115,,,-7.887,accepted=false
92596.837,boundary,half,200,200.517114,,,,
92686.519,position_regression,continuous,0,200.701279,,,-8.909,accepted=false
92714.121,boundary,quarter,200,200.764112,,,,0.75
92803.843,callback,beat,201,200.972110,4142.000,4143.000,1.000,
92803.974,callback,grid,201,200.972110,4142.000,4143.000,1.000,
92817.669,boundary,beat,201,201.002444,,,,
92852.167,position_regression,continuous,0,201.063110,,,-7.920,accepted=false
92934.936,boundary,quarter,201,201.251609,,,,0.25
93003.938,position_regression,continuous,0,201.388108,,,-9.697,accepted=false
93052.257,boundary,half,201,201.500773,,,,
93162.639,boundary,quarter,201,201.752105,,,,0.75
93176.425,position_regression,continuous,0,201.765105,,,-7.697,accepted=false
93273.064,callback,beat,202,201.988270,4611.000,4612.000,1.000,
93273.322,callback,grid,202,201.988270,4611.000,4612.000,1.000,
93280.848,boundary,beat,202,202.003437,,,,
93328.218,position_regression,continuous,0,202.090103,,,-9.779,accepted=false
93397.233,boundary,quarter,202,202.250435,,,,0.25
93493.806,position_regression,continuous,0,202.451934,,,-7.881,accepted=false
93521.473,boundary,half,202,202.514766,,,,
93624.923,boundary,quarter,202,202.753098,,,,0.75
93645.752,position_regression,continuous,0,202.779098,,,-9.038,accepted=false
93728.449,callback,beat,203,202.969763,5059.000,5065.000,6.000,
93728.584,callback,grid,203,202.969763,5059.000,5065.000,6.000,
93742.226,boundary,beat,203,203.004430,,,,
93818.135,position_regression,continuous,0,203.156095,,,-7.908,accepted=false
93866.457,boundary,quarter,203,203.264428,,,,0.25
93963.000,position_regression,continuous,0,203.465927,,,-9.874,accepted=false
93983.900,boundary,half,203,203.513593,,,,
94087.232,boundary,quarter,203,203.754091,,,,0.75
94135.525,position_regression,continuous,0,203.842924,,,-7.838,accepted=false
94197.646,callback,bar,204,203.985923,5529.000,5534.000,5.000,
94197.775,callback,beat,204,203.985923,5529.000,5534.000,5.000,
94198.104,callback,grid,204,203.985923,5529.000,5534.000,5.000,
94204.528,boundary,beat,204,204.001090,,,,
94287.320,position_regression,continuous,0,204.170088,,,-8.698,accepted=false
94328.749,boundary,quarter,204,204.265421,,,,0.25
94432.213,boundary,half,204,204.503753,,,,
94452.908,position_regression,continuous,0,204.529753,,,-8.857,accepted=false
94549.539,boundary,quarter,204,204.750751,,,,0.75
94604.706,position_regression,continuous,0,204.856917,,,-8.897,accepted=false
94666.819,callback,beat,205,204.999916,5998.000,6002.000,4.000,
94666.951,callback,grid,205,204.999916,5998.000,6002.000,4.000,
94673.724,boundary,beat,205,205.015082,,,,
94777.206,position_regression,continuous,0,205.233914,,,-7.919,accepted=false
94791.080,boundary,quarter,205,205.262081,,,,0.25
94894.516,boundary,half,205,205.504746,,,,
94922.154,position_regression,continuous,0,205.545912,,,-8.933,accepted=false
95018.742,boundary,quarter,205,205.764744,,,,0.75
95094.595,position_regression,continuous,0,205.920743,,,-7.877,accepted=false
95115.548,callback,beat,206,205.968409,6446.000,6449.000,3.000,
95115.709,callback,grid,206,205.968409,6446.000,6449.000,3.000,
95136.074,boundary,beat,206,206.013909,,,,
95239.511,boundary,quarter,206,206.252241,,,,0.25
95246.419,position_regression,continuous,0,206.247907,,,-8.930,accepted=false
95356.815,boundary,half,206,206.501406,,,,
95412.029,position_regression,continuous,0,206.609738,,,-7.890,accepted=false
95474.172,boundary,quarter,206,206.752737,,,,0.75
95563.824,position_regression,continuous,0,206.934736,,,-8.915,accepted=false
95584.571,callback,beat,207,206.982402,6915.000,6917.000,2.000,
95585.286,callback,grid,207,206.982402,6915.000,6917.000,2.000,
95598.338,boundary,beat,207,207.012735,,,,
95701.847,boundary,quarter,207,207.251067,,,,0.25
95736.335,position_regression,continuous,0,207.311733,,,-7.921,accepted=false
95819.180,boundary,half,207,207.502399,,,,
95888.123,position_regression,continuous,0,207.638898,,,-8.910,accepted=false
95943.336,boundary,quarter,207,207.766730,,,,0.75
96046.819,boundary,beat,208,208.000729,,,,
96046.855,arrangement,layer,13,208.000729,,,,true
96053.715,position_regression,continuous,0,207.998562,,,-7.913,accepted=false
96053.785,callback,bar,208,208.000729,7385.000,7386.000,1.000,
96053.904,callback,beat,208,208.000729,7385.000,7386.000,1.000,
96053.981,callback,grid,208,208.000729,7385.000,7386.000,1.000,
96164.151,boundary,quarter,208,208.252060,,,,0.25
96205.550,position_regression,continuous,0,208.325726,,,-8.916,accepted=false
96288.848,boundary,half,208,208.516392,,,,
96378.013,position_regression,continuous,0,208.702724,,,-7.873,accepted=false
96405.664,boundary,quarter,208,208.763390,,,,0.75
96495.303,callback,beat,209,208.973555,7833.000,7836.000,3.000,
96495.411,callback,grid,209,208.973555,7833.000,7836.000,3.000,
96509.147,boundary,beat,209,209.003888,,,,
96522.905,position_regression,continuous,0,209.012555,,,-9.880,accepted=false
96626.408,boundary,quarter,209,209.253053,,,,0.25
96695.388,position_regression,continuous,0,209.389552,,,-7.898,accepted=false
96750.631,boundary,half,209,209.513051,,,,
96847.225,position_regression,continuous,0,209.716717,,,-8.904,accepted=false
96867.974,boundary,quarter,209,209.762216,,,,0.75
96964.507,callback,beat,210,209.987548,8302.000,8304.000,2.000,
96964.624,callback,grid,210,209.987548,8302.000,8304.000,2.000,
96971.404,boundary,beat,210,210.002715,,,,
97012.798,position_regression,continuous,0,210.076381,,,-7.886,accepted=false
97095.619,boundary,quarter,210,210.267046,,,,0.25
97164.623,position_regression,continuous,0,210.403545,,,-8.914,accepted=false
97206.043,boundary,half,210,210.501045,,,,
97316.461,boundary,quarter,210,210.752376,,,,0.75
97337.179,position_regression,continuous,0,210.780543,,,-7.976,accepted=false
97413.008,callback,beat,211,210.956041,8750.000,8751.000,1.000,
97413.132,callback,grid,211,210.956041,8750.000,8751.000,1.000,
97433.721,boundary,beat,211,211.001541,,,,
97551.032,boundary,quarter,211,211.250706,,,,0.25
97654.512,position_regression,continuous,0,211.467371,,,-7.878,accepted=false
97675.274,boundary,half,211,211.515038,,,,
97778.744,boundary,quarter,211,211.753369,,,,0.75
97882.258,callback,bar,212,211.970034,9219.000,9219.000,0.000,
97882.652,callback,beat,212,211.970034,9219.000,9219.000,0.000,
97882.764,callback,grid,212,211.970034,9219.000,9219.000,0.000,
97896.043,boundary,beat,212,212.000368,,,,
97978.841,position_regression,continuous,0,212.169366,,,-7.926,accepted=false
98020.224,boundary,quarter,212,212.264699,,,,0.25
98123.708,position_regression,continuous,0,212.481364,,,-8.886,accepted=false
98137.551,boundary,half,212,212.511697,,,,
98241.039,boundary,quarter,212,212.752196,,,,0.75
98296.188,position_regression,continuous,0,212.858362,,,-7.895,accepted=false
98358.328,boundary,beat,213,213.001361,,,,
98358.380,callback,beat,213,213.001361,9689.000,9695.000,6.000,
98358.497,callback,grid,213,213.001361,9689.000,9695.000,6.000,
98448.132,position_regression,continuous,0,213.185526,,,-8.623,accepted=false
98482.562,boundary,quarter,213,213.265692,,,,0.25
98586.146,boundary,half,213,213.504024,,,,
98613.600,position_regression,continuous,0,213.545190,,,-7.885,accepted=false
98703.333,boundary,quarter,213,213.751022,,,,0.75
98765.411,position_regression,continuous,0,213.872355,,,-8.925,accepted=false
98806.840,callback,beat,214,213.967687,10137.000,10141.000,4.000,
98806.977,callback,grid,214,213.967687,10137.000,10141.000,4.000,
98827.502,boundary,beat,214,214.015354,,,,
98931.018,boundary,quarter,214,214.251519,,,,0.25
98937.925,position_regression,continuous,0,214.247185,,,-8.931,accepted=false
99048.314,boundary,half,214,214.500684,,,,
99082.798,position_regression,continuous,0,214.559183,,,-8.909,accepted=false
99172.542,boundary,quarter,214,214.765015,,,,0.75
99255.306,position_regression,continuous,0,214.936181,,,-7.890,accepted=false
99276.014,callback,beat,215,214.981680,10606.000,10609.000,3.000,
99276.146,callback,grid,215,214.981680,10606.000,10609.000,3.000,
99289.814,boundary,beat,215,215.012013,,,,
99393.548,boundary,quarter,215,215.252512,,,,0.25
99407.152,position_regression,continuous,0,215.263345,,,-8.883,accepted=false
99510.666,boundary,half,215,215.501677,,,,
99634.864,boundary,quarter,215,215.766008,,,,0.75
99724.516,position_regression,continuous,0,215.950174,,,-8.905,accepted=false
99745.233,callback,bar,216,215.997840,11075.000,11078.000,3.000,
99745.370,callback,beat,216,215.997840,11075.000,11078.000,3.000,
99745.599,callback,grid,216,215.997840,11075.000,11078.000,3.000,
99752.173,boundary,beat,216,216.013006,,,,
99855.664,boundary,quarter,216,216.251338,,,,0.25
99897.022,position_regression,continuous,0,216.327171,,,-7.909,accepted=false
99979.870,boundary,half,216,216.515670,,,,
100042.996,position_regression,continuous,0,216.639169,,,-9.950,accepted=false
100097.164,boundary,quarter,216,216.764835,,,,0.75
100186.844,callback,beat,217,216.970667,11523.000,11527.000,4.000,
100187.001,callback,grid,217,216.970667,11523.000,11527.000,4.000,
100200.638,boundary,beat,217,217.001000,,,,
100214.388,position_regression,continuous,0,217.014000,,,-7.882,accepted=false
100318.000,boundary,quarter,217,217.252331,,,,0.25
100366.237,position_regression,continuous,0,217.341164,,,-8.949,accepted=false
100442.125,boundary,half,217,217.516663,,,,
100559.502,boundary,quarter,217,217.763661,,,,0.75
100656.045,callback,beat,218,217.988993,11993.000,11997.000,4.000,
100656.367,callback,grid,218,217.988993,11993.000,11997.000,4.000,
100662.939,boundary,beat,218,218.001993,,,,
100683.608,position_regression,continuous,0,218.027993,,,-8.881,accepted=false
100787.157,boundary,quarter,218,218.268491,,,,0.25
100856.142,position_regression,continuous,0,218.404990,,,-7.892,accepted=false
100904.445,boundary,half,218,218.513323,,,,
101007.913,position_regression,continuous,0,218.729988,,,-9.895,accepted=false
101021.725,boundary,quarter,218,218.760321,,,,0.75
101104.565,callback,beat,219,218.955319,12441.000,12443.000,2.000,
101104.692,callback,grid,219,218.955319,12441.000,12443.000,2.000,
101125.257,boundary,beat,219,219.002986,,,,
101173.520,position_regression,continuous,0,219.091819,,,-7.891,accepted=false
101249.567,boundary,quarter,219,219.265151,,,,0.25
101325.324,position_regression,continuous,0,219.418983,,,-8.889,accepted=false
101366.721,boundary,half,219,219.514316,,,,
101470.382,boundary,quarter,219,219.752647,,,,0.75
101497.871,position_regression,continuous,0,219.793814,,,-7.978,accepted=false
101573.740,callback,bar,220,219.969312,12910.000,12911.000,1.000,
101573.944,callback,beat,220,219.969312,12910.000,12911.000,1.000,
101574.182,callback,grid,220,219.969312,12910.000,12911.000,1.000,
101594.430,boundary,beat,220,220.016979,,,,
101642.719,position_regression,continuous,0,220.105811,,,-8.887,accepted=false
101711.754,boundary,quarter,220,220.263977,,,,0.25
101815.199,position_regression,continuous,0,220.482809,,,-7.897,accepted=false
101829.366,boundary,half,220,220.513142,,,,
101932.608,boundary,quarter,220,220.753640,,,,0.75
101967.065,position_regression,continuous,0,220.809973,,,-8.972,accepted=false
102044.599,callback,beat,221,220.987639,13379.000,13381.000,2.000,
102044.772,callback,grid,221,220.987639,13379.000,13381.000,2.000,
102056.770,boundary,beat,221,221.013639,,,,
102132.635,position_regression,continuous,0,221.169637,,,-7.607,accepted=false
102174.320,boundary,quarter,221,221.264970,,,,0.25
102277.547,boundary,half,221,221.501135,,,,
102284.413,position_regression,continuous,0,221.496802,,,-8.885,accepted=false
102394.841,boundary,quarter,221,221.750300,,,,0.75
102456.917,position_regression,continuous,0,221.873799,,,-7.905,accepted=false
102498.331,callback,beat,222,221.966965,13827.000,13833.000,6.000,
102498.468,callback,grid,222,221.966965,13827.000,13833.000,6.000,
102512.160,boundary,beat,222,222.001632,,,,
102608.721,position_regression,continuous,0,222.198797,,,-8.900,accepted=false
102636.331,boundary,quarter,222,222.261630,,,,0.25
102740.062,boundary,half,222,222.502128,,,,
102774.313,position_regression,continuous,0,222.560628,,,-7.899,accepted=false
102857.179,boundary,quarter,222,222.751293,,,,0.75
102926.096,position_regression,continuous,0,222.887792,,,-8.864,accepted=false
102967.565,callback,beat,223,222.983125,14297.000,14302.000,5.000,
102967.875,callback,grid,223,222.983125,14297.000,14302.000,5.000,
102981.337,boundary,beat,223,223.013458,,,,
103091.708,boundary,quarter,223,223.264790,,,,0.25
103098.605,position_regression,continuous,0,223.262623,,,-7.918,accepted=false
103202.151,boundary,half,223,223.500955,,,,
103243.550,position_regression,continuous,0,223.574621,,,-8.836,accepted=false
103326.328,boundary,quarter,223,223.765286,,,,0.75
103443.659,boundary,beat,224,224.012284,,,,
103443.715,arrangement,transition,14,224.012284,,,,alternate
103547.119,boundary,quarter,224,224.250616,,,,0.25
103567.821,position_regression,continuous,0,224.276616,,,-7.917,accepted=false
103671.318,boundary,half,224,224.514948,,,,
103733.409,position_regression,continuous,0,224.636280,,,-8.893,accepted=false
103788.704,boundary,quarter,224,224.761946,,,,0.75
103885.236,position_regression,continuous,0,224.965611,,,-7.911,accepted=false
103885.314,callback,beat,225,224.967778,445.000,448.000,3.000,
103885.449,callback,grid,225,224.967778,445.000,448.000,3.000,
103906.435,boundary,beat,225,225.013278,,,,
104009.461,boundary,quarter,225,225.251609,,,,0.25
104057.751,position_regression,continuous,0,225.338275,,,-8.930,accepted=false
104133.643,boundary,half,225,225.515941,,,,
104251.070,boundary,quarter,225,225.762939,,,,0.75
104347.540,callback,beat,226,225.986104,914.000,919.000,5.000,
104347.692,callback,grid,226,225.986104,914.000,919.000,5.000,
104354.512,boundary,beat,226,226.001271,,,,
104375.100,position_regression,continuous,0,226.027271,,,-8.881,accepted=false
104478.632,boundary,quarter,226,226.265602,,,,0.25
104526.917,position_regression,continuous,0,226.354435,,,-8.900,accepted=false
104595.931,boundary,half,226,226.512601,,,,
104692.520,position_regression,continuous,0,226.714099,,,-8.909,accepted=false
104713.242,boundary,quarter,226,226.763932,,,,0.75
104816.737,boundary,beat,227,227.000097,,,,
104816.785,callback,beat,227,227.000097,1383.000,1387.000,4.000,
104817.072,callback,grid,227,227.000097,1383.000,1387.000,4.000,
104844.321,position_regression,continuous,0,227.043430,,,-7.882,accepted=false
104941.275,boundary,quarter,227,227.264429,,,,0.25
105016.801,position_regression,continuous,0,227.416094,,,-9.879,accepted=false
105058.245,boundary,half,227,227.513594,,,,
105168.655,position_regression,continuous,0,227.745425,,,-7.920,accepted=false
105175.546,boundary,quarter,227,227.760592,,,,0.75
105265.222,callback,bar,228,227.968590,1831.000,1834.000,3.000,
105265.346,callback,beat,228,227.968590,1831.000,1834.000,3.000,
105265.436,callback,grid,228,227.968590,1831.000,1834.000,3.000,
105286.047,boundary,beat,228,228.016257,,,,
105334.257,position_regression,continuous,0,228.105090,,,-8.961,accepted=false
105423.944,boundary,quarter,228,228.278422,,,,0.25
105525.275,boundary,half,228,228.523253,,,,
105628.753,boundary,quarter,228,228.761585,,,,0.75
105656.340,position_regression,continuous,0,228.802751,,,-8.870,accepted=false
105732.247,callback,beat,229,228.980417,2301.000,2301.000,0.000,
105732.370,callback,grid,229,228.980417,2301.000,2301.000,0.000,
105746.068,boundary,beat,229,229.010750,,,,
105808.154,position_regression,continuous,0,229.132082,,,-7.900,accepted=false
105863.396,boundary,quarter,229,229.259915,,,,0.25
105973.791,position_regression,continuous,0,229.489580,,,-8.918,accepted=false
105980.677,boundary,half,229,229.504747,,,,
106091.094,boundary,quarter,229,229.760411,,,,0.75
106125.584,position_regression,continuous,0,229.818911,,,-7.941,accepted=false
106187.699,callback,beat,230,229.961910,2749.000,2754.000,5.000,
106187.876,callback,grid,230,229.961910,2749.000,2754.000,5.000,
106208.410,boundary,beat,230,230.009576,,,,
106298.068,position_regression,continuous,0,230.193742,,,-8.928,accepted=false
106325.684,boundary,quarter,230,230.256575,,,,0.25
106436.080,boundary,half,230,230.510073,,,,
106442.986,position_regression,continuous,0,230.507906,,,-7.921,accepted=false
106581.045,boundary,quarter,230,230.824237,,,,0.75
106655.450,callback,beat,231,230.973736,3218.000,3221.000,3.000,
106656.875,callback,grid,231,230.973736,3218.000,3221.000,3.000,
106669.354,boundary,beat,231,231.004069,,,,
106762.111,position_regression,continuous,0,231.199068,,,-7.801,accepted=false
106787.588,boundary,quarter,231,231.255401,,,,0.25
106899.057,boundary,half,231,231.513233,,,,
106933.532,position_regression,continuous,0,231.569566,,,-8.914,accepted=false
107016.344,boundary,quarter,231,231.762398,,,,0.75
107085.316,position_regression,continuous,0,231.898897,,,-7.907,accepted=false
107126.739,callback,bar,232,231.992063,3687.000,3691.000,4.000,
107126.871,callback,beat,232,231.992063,3687.000,3691.000,4.000,
107126.979,callback,grid,232,231.992063,3687.000,3691.000,4.000,
107133.636,boundary,beat,232,232.007229,,,,
107244.099,boundary,quarter,232,232.262894,,,,0.25
107258.075,position_regression,continuous,0,232.271561,,,-10.143,accepted=false
107361.372,boundary,half,232,232.512059,,,,
107478.747,boundary,quarter,232,232.759057,,,,0.75
107575.290,position_regression,continuous,0,232.960556,,,-8.809,accepted=false
107575.384,callback,beat,233,232.964889,4135.000,4138.000,3.000,
107575.532,callback,grid,233,232.964889,4135.000,4138.000,3.000,
107595.974,boundary,beat,233,233.010389,,,,
107706.440,boundary,quarter,233,233.261721,,,,0.25
107727.020,position_regression,continuous,0,233.289887,,,-7.842,accepted=false
107823.626,boundary,half,233,233.510885,,,,
107892.617,position_regression,continuous,0,233.647385,,,-8.893,accepted=false
107940.982,boundary,quarter,233,233.757884,,,,0.75
108044.408,position_regression,continuous,0,233.976716,,,-7.888,accepted=false
108044.456,callback,beat,234,233.978882,4605.000,4607.000,2.000,
108044.547,callback,grid,234,233.978882,4605.000,4607.000,2.000,
108058.289,boundary,beat,234,234.007049,,,,
108168.668,boundary,quarter,234,234.262714,,,,0.25
108216.929,position_regression,continuous,0,234.349380,,,-9.924,accepted=false
108285.935,boundary,half,234,234.509712,,,,
108368.750,position_regression,continuous,0,234.678711,,,-8.827,accepted=false
108403.280,boundary,quarter,234,234.758877,,,,0.75
108506.820,callback,beat,235,234.997209,5074.000,5078.000,4.000,
108507.011,callback,grid,235,234.997209,5074.000,5078.000,4.000,
108513.643,boundary,beat,235,235.012375,,,,
108534.332,position_regression,continuous,0,235.038375,,,-8.915,accepted=false
108630.943,boundary,quarter,235,235.261540,,,,0.25
108686.148,position_regression,continuous,0,235.367706,,,-7.856,accepted=false
108748.244,boundary,half,235,235.510705,,,,
108858.647,position_regression,continuous,0,235.740370,,,-8.885,accepted=false
108865.539,boundary,quarter,235,235.755537,,,,0.75
108955.235,callback,bar,236,235.965702,5522.000,5525.000,3.000,
108955.348,callback,beat,236,235.965702,5522.000,5525.000,3.000,
108955.471,callback,grid,236,235.965702,5522.000,5525.000,3.000,
108976.214,boundary,beat,236,236.013368,,,,
109003.527,position_regression,continuous,0,236.054535,,,-7.890,accepted=false
109093.258,boundary,quarter,236,236.260366,,,,0.25
109176.022,position_regression,continuous,0,236.429365,,,-8.870,accepted=false
109210.521,boundary,half,236,236.507365,,,,
109320.953,boundary,quarter,236,236.760863,,,,0.75
109327.885,position_regression,continuous,0,236.756530,,,-8.954,accepted=false
109424.461,callback,beat,237,236.979695,5991.000,5993.000,2.000,
109424.687,callback,grid,237,236.979695,5991.000,5993.000,2.000,
109438.372,boundary,beat,237,237.010028,,,,
109493.590,position_regression,continuous,0,237.116194,,,-8.913,accepted=false
109555.570,boundary,quarter,237,237.259193,,,,0.25
109645.287,position_regression,continuous,0,237.445525,,,-7.684,accepted=false
109672.856,boundary,half,237,237.506191,,,,
109783.234,boundary,quarter,237,237.764023,,,,0.75
109817.717,position_regression,continuous,0,237.818189,,,-8.911,accepted=false
109893.976,callback,beat,238,237.993688,6461.000,6461.000,0.000,
109894.598,callback,grid,238,237.993688,6461.000,6461.000,0.000,
109900.765,boundary,beat,238,238.008854,,,,
109962.615,position_regression,continuous,0,238.132354,,,-7.892,accepted=false
110018.081,boundary,quarter,238,238.255853,,,,0.25
